Performance Comparison Report
========================================
[Film ID: b0d5f6ce-60a2-4773-9356-7ae66e61d5a7] Avg PG: 5.6000000000000000, Duration: 0.0867s
[Film ID: ed140884-7f22-4d9d-83a5-0e9abd3b9160] Avg PG: 5.3918575063613232, Duration: 0.0995s
[Film ID: 1f559cfe-44aa-4243-b557-f4c1216fa27e] Avg PG: 5.7296587926509186, Duration: 0.1125s
[Film ID: 405d82d3-f46d-4435-aecc-11fb971375ca] Avg PG: 5.2682926829268293, Duration: 0.1258s
[Film ID: 7a4b88cf-fa20-470b-8de3-1a8584c124f3] Avg PG: 5.6381909547738693, Duration: 0.1389s
[Film ID: f759db20-a01d-484c-a9e5-aa1b3f47c3c8] Avg PG: 5.8461538461538462, Duration: 0.1527s
[Film ID: b5d625e3-47b8-4481-bb25-b1d38dadae52] Avg PG: 5.5771971496437055, Duration: 0.1663s
[Film ID: a8a19e93-e806-4bfd-828d-599a1de7f2ff] Avg PG: 5.9375000000000000, Duration: 0.1797s
[Film ID: 3b11977a-9cd1-469a-8407-96726bbce77b] Avg PG: 4.9411764705882353, Duration: 0.1931s
[Film ID: 82491f4f-1f76-4331-9391-e08e8c6434b6] Avg PG: 5.2538071065989848, Duration: 0.2065s
[Film ID: b03b673a-8d63-48a2-bc8c-e62cd7c5c6f1] Avg PG: 5.3793103448275862, Duration: 0.2205s
[Film ID: 17b89ec2-5ca8-4da7-a1f3-7ed8fed8ea6e] Avg PG: 6.3214285714285714, Duration: 0.2396s
[Film ID: 8aca4c06-e539-438a-9711-96c2b84cd8ea] Avg PG: 6.2666666666666667, Duration: 0.2532s
[Film ID: cd854f51-d031-48f3-aff1-b2023c94f91c] Avg PG: 6.4482758620689655, Duration: 0.2681s
[Film ID: 0639bfc2-44c4-42d4-8c4f-a69d0c51c5ed] Avg PG: 5.7741935483870968, Duration: 0.2826s
[Film ID: ca18add1-1fde-4195-a5c8-2fe9a5e5d6ef] Avg PG: 5.4241706161137441, Duration: 0.2964s
[Film ID: 48c51e87-1a2b-4600-a2d1-65e5c0732f0f] Avg PG: 5.9500000000000000, Duration: 0.3101s
[Film ID: 19fcfe09-08be-4249-a896-70d3d0fcb131] Avg PG: 5.6820388349514563, Duration: 0.3244s
[Film ID: 68fa2515-65f2-4cde-889b-6df0fd9ee98f] Avg PG: 5.4454976303317536, Duration: 0.3383s
[Film ID: 7e88c809-1257-4deb-a275-49c10a8c3096] Avg PG: 5.4565217391304348, Duration: 0.3549s
[Film ID: b60cdb7e-56df-4ae2-a93e-74de4a3c651d] Avg PG: 5.6197916666666667, Duration: 0.3692s
[Film ID: df76f666-2c37-4fc3-87ab-4b6874490d17] Avg PG: 5.6666666666666667, Duration: 0.3831s
[Film ID: ef294f8d-f8d7-4d41-b323-ea6b8c4091bd] Avg PG: 5.0000000000000000, Duration: 0.3986s
[Film ID: 71f88d21-2189-4959-a0ad-717439ca3a78] Avg PG: 5.8823529411764706, Duration: 0.4119s
[Film ID: 58cc1a6f-e46f-46d9-93e3-89311f756d1f] Avg PG: 5.3106060606060606, Duration: 0.4270s
[Film ID: e7313a57-ea0c-411d-a9ad-fad6f841c740] Avg PG: 5.4506329113924051, Duration: 0.4404s
[Film ID: 1b7d4e01-3e2d-4822-ad73-73ba0b8a1df8] Avg PG: 5.6216216216216216, Duration: 0.4542s
[Film ID: 0f339b5d-8f9e-4d77-925a-487c1ca13eb1] Avg PG: 5.2259615384615385, Duration: 0.4678s
[Film ID: ff567706-c80d-409b-9f9b-19647695653c] Avg PG: 5.7931034482758621, Duration: 0.4825s
[Film ID: 78a55380-8f01-4fff-a99b-5b7bca10d4a8] Avg PG: 5.6641975308641975, Duration: 0.4964s
[Film ID: e725e379-7a5c-4ac9-9afe-072c6d0f2207] Avg PG: 5.3866348448687351, Duration: 0.5107s
[Film ID: 11e4a63b-8e53-40c3-91cd-4a67a37a7a59] Avg PG: 5.4146341463414634, Duration: 0.5244s
[Film ID: 0b3325be-7e04-4762-a495-a3902dd1aacb] Avg PG: 5.3689567430025445, Duration: 0.5375s
[Film ID: 6c24f065-ef8b-4503-ad61-1af5375a9b23] Avg PG: 5.3689567430025445, Duration: 0.5518s
[Film ID: f963dde0-6551-4fa5-8419-c33298b47c53] Avg PG: 6.0000000000000000, Duration: 0.5649s
[Film ID: 3318c2ab-6098-46d0-bb4b-ac16da2ec4af] Avg PG: 5.3956310679611650, Duration: 0.5781s
[Film ID: fa877cb0-7e71-4a26-b782-8ba62061cb86] Avg PG: 5.7562189054726368, Duration: 0.5914s
[Film ID: ec049f22-4f9b-4d3d-9056-f121a71bdc7f] Avg PG: 5.7050000000000000, Duration: 0.6045s
[Film ID: 831fcddd-0000-4006-8646-411b94c295a1] Avg PG: 5.3316953316953317, Duration: 0.6186s
[Film ID: 2e0fba40-a92d-4006-b0d2-ca69f63c4d0a] Avg PG: 5.5070093457943925, Duration: 0.6319s
[Film ID: 491ed387-979a-4806-b71a-8f960c349671] Avg PG: 5.7472527472527473, Duration: 0.6465s
[Film ID: 94419c52-95cf-4789-9032-30c82e5c1d36] Avg PG: 5.5012919896640827, Duration: 0.6597s
[Film ID: 46f99b54-26e1-4eeb-b861-1ffd49cf544d] Avg PG: 5.6992840095465394, Duration: 0.6731s
[Film ID: 26b1c014-74ba-42d0-9ff8-437771788e5f] Avg PG: 5.4589743589743590, Duration: 0.6862s
[Film ID: 4425e376-1468-4030-b9e0-a571ec7bbd0d] Avg PG: 6.1944444444444444, Duration: 0.6995s
[Film ID: 0f9eb604-4574-41d9-9088-3534d61b357b] Avg PG: 6.1428571428571429, Duration: 0.7127s
[Film ID: db3743cc-2ea1-4721-8fac-c8390fcc0b34] Avg PG: 4.7000000000000000, Duration: 0.7258s
[Film ID: bde6992c-ecba-489b-a528-eeef5004167a] Avg PG: 5.9285714285714286, Duration: 0.7392s
[Film ID: f06ed148-a567-4d72-ab1e-2f61cf5d1dec] Avg PG: 5.4200542005420054, Duration: 0.7530s
[Film ID: 0c4e80a2-3dbb-490a-b972-3cb2c4b872a4] Avg PG: 5.1929824561403509, Duration: 0.7667s
[Film ID: 5ed7eba5-34df-47f8-a2f6-cd666a954e57] Avg PG: 5.4186046511627907, Duration: 0.7805s
[Film ID: 264092de-e187-4ebd-a825-59c6282328cd] Avg PG: 5.1562500000000000, Duration: 0.7939s
[Film ID: 48930c64-dd15-4bd6-b116-d68043bb7eae] Avg PG: 5.8303341902313625, Duration: 0.8076s
[Film ID: ff15e271-d295-40ae-b218-7870cc892f19] Avg PG: 4.8518518518518519, Duration: 0.8212s
[Film ID: 4affa189-8979-4828-9922-d3ee98246302] Avg PG: 5.6512820512820513, Duration: 0.8348s
[Film ID: 539be99b-8c28-4cea-bb08-53bc60cbb338] Avg PG: 5.5769230769230769, Duration: 0.8486s
[Film ID: 456c5afa-83ab-4f2f-8fc1-832563532fb3] Avg PG: 6.1562500000000000, Duration: 0.8622s
[Film ID: 7ff95da2-b44a-404e-94ef-bb1ab326d560] Avg PG: 5.5749385749385749, Duration: 0.8756s
[Film ID: d8f1e04c-dcbb-4e5a-aeef-adc48e11c83a] Avg PG: 5.7241379310344828, Duration: 0.8891s
[Film ID: a1161359-1279-4f8c-b552-e9f9692d775c] Avg PG: 4.9310344827586207, Duration: 0.9027s
[Film ID: a77bdab4-f7ee-4f40-ae4a-961aa7bb7674] Avg PG: 5.3488943488943489, Duration: 0.9164s
[Film ID: d167b134-eb18-493e-bcf1-a4ff11316897] Avg PG: 5.7360000000000000, Duration: 0.9300s
[Film ID: fd9cfb0a-9852-4184-b0d7-3dcafde26788] Avg PG: 6.2750000000000000, Duration: 0.9433s
[Film ID: 6e303626-c09f-45db-84d9-f532e28f7109] Avg PG: 5.4252136752136752, Duration: 0.9574s
[Film ID: d4bdef31-9f8a-49ef-b033-1939d3080456] Avg PG: 5.5607235142118863, Duration: 0.9713s
[Film ID: 34976e91-9d27-44ab-9f6d-a7dae86c891f] Avg PG: 6.1875000000000000, Duration: 0.9865s
[Film ID: f82a4071-c000-49bf-8edb-1101f711a6e1] Avg PG: 5.3928571428571429, Duration: 1.0013s
[Film ID: e0bf76e0-ff7b-4744-a21d-832a43105325] Avg PG: 5.6189258312020460, Duration: 1.0158s
[Film ID: 01794dc5-75d6-461f-9cf1-a6bb1211e003] Avg PG: 5.7567567567567568, Duration: 1.0302s
[Film ID: c3c93cff-77f9-45cd-9ad7-65d096f74bb9] Avg PG: 5.3955773955773956, Duration: 1.0450s
[Film ID: 4f3c8c2b-40fe-41c7-9365-4b160c101d64] Avg PG: 4.8857142857142857, Duration: 1.0599s
[Film ID: 29f179a9-e774-48f6-aac4-5844b23faac0] Avg PG: 5.5289855072463768, Duration: 1.0755s
[Film ID: 87f66186-a3f2-4242-94a6-af137b9209cb] Avg PG: 5.4781491002570694, Duration: 1.0897s
[Film ID: cf7f6859-a76f-46c5-81f2-9477ec506fd5] Avg PG: 5.5128205128205128, Duration: 1.1032s
[Film ID: 95fb32ca-ff6f-4be6-8d1f-8d78f9de3898] Avg PG: 5.4714640198511166, Duration: 1.1167s
[Film ID: 3d379448-6474-4295-b1d7-5126cbb957bb] Avg PG: 5.2225000000000000, Duration: 1.1303s
[Film ID: 79646a10-dde8-4cd9-bdf3-f2b63be24305] Avg PG: 5.5777777777777778, Duration: 1.1438s
[Film ID: c6ea1d67-f6fb-4c43-a241-20b7d5032244] Avg PG: 5.0333333333333333, Duration: 1.1574s
[Film ID: aeae0c5b-a4cf-4dfe-bc9a-83da7ab882b4] Avg PG: 5.8076923076923077, Duration: 1.1708s
[Film ID: f49fa130-6d75-495d-ab6d-dd2ff1e1b70d] Avg PG: 5.4556074766355140, Duration: 1.1843s
[Film ID: 7d7113f0-a10a-4a76-bf47-302c639e54aa] Avg PG: 5.2580645161290323, Duration: 1.1975s
[Film ID: f852639f-f4f8-4811-a77e-8af56a1c0c8d] Avg PG: 5.5816831683168317, Duration: 1.2119s
[Film ID: b4e1a28f-6c0b-475e-9c57-939317289d35] Avg PG: 5.4000000000000000, Duration: 1.2254s
[Film ID: d1b8bcbd-feba-4670-ae3b-efa338f2fd37] Avg PG: 5.6561743341404358, Duration: 1.2391s
[Film ID: 5b95fe76-f371-4485-983c-76c21e38d69b] Avg PG: 5.3358778625954198, Duration: 1.2527s
[Film ID: 2aa77750-793d-4297-9de8-35b2010f35af] Avg PG: 5.6615776081424936, Duration: 1.2670s
[Film ID: 73e49a1f-c703-4124-860d-cd9d97bf3e36] Avg PG: 5.4093137254901961, Duration: 1.2809s
[Film ID: 8833ec3f-0f1d-40d0-8a33-73f56005fe24] Avg PG: 5.2873831775700935, Duration: 1.2942s
[Film ID: 7528d530-bb54-4243-93fc-07da422de1c6] Avg PG: 5.4897025171624714, Duration: 1.3077s
[Film ID: a8b8f261-d03b-4454-9892-a30ef930a911] Avg PG: 5.7692307692307692, Duration: 1.3211s
[Film ID: 68fa98c6-192c-4b69-ba57-9190ec696a4b] Avg PG: 5.5668202764976959, Duration: 1.3345s
[Film ID: 220c2441-ccd0-4cc4-ab5a-a5a9b1ab9f5b] Avg PG: 5.5153846153846154, Duration: 1.3478s
[Film ID: d7a88813-ab04-4ab8-ac32-6ff3884d539a] Avg PG: 6.2083333333333333, Duration: 1.3610s
[Film ID: feec90d4-bdce-4fa7-8b55-1d703a431ef8] Avg PG: 5.4825174825174825, Duration: 1.3746s
[Film ID: 20570a8d-770a-40a6-b4ac-d36246977ecc] Avg Mongo: 5.826086956521739, Duration: 0.0620s
[Film ID: 02881f9d-7b15-49e5-8660-142cebd1c6e6] Avg Mongo: 5.37037037037037, Duration: 0.1229s
[Film ID: c6d4ebcc-ab3f-4297-9e4c-77fcd6839d28] Avg Mongo: 5.851851851851852, Duration: 0.1844s
[Film ID: bae31e5e-0fc2-464a-a617-03f0f546b79d] Avg Mongo: 5.148148148148148, Duration: 0.2470s
[Film ID: e73b44a9-6d77-47fd-8ad1-2c77e7205ffc] Avg Mongo: 5.517241379310345, Duration: 0.3096s
[Film ID: 2eb3f363-88ee-4cd8-83c8-5186dc41c75d] Avg Mongo: 4.714285714285714, Duration: 0.3717s
[Film ID: b30ec2f6-c87f-4992-adf0-22261a4af36f] Avg Mongo: 4.6923076923076925, Duration: 0.4327s
[Film ID: 14c544f9-e16d-4135-8d93-4c5079780282] Avg Mongo: 4.7894736842105265, Duration: 0.4936s
[Film ID: 3f0ede5e-f5f7-40c4-b9ea-bcee1f3531ff] Avg Mongo: 5.615384615384615, Duration: 0.5552s
[Film ID: 4e5091c5-46aa-4516-9631-ca0de8fd6374] Avg Mongo: 6.105263157894737, Duration: 0.6158s
[Film ID: 273eabf3-6b2a-48df-8fdf-1a66b46b2b38] Avg Mongo: 5.888888888888889, Duration: 0.6773s
[Film ID: 2e48db24-5103-4540-addb-5e5240ac0c37] Avg Mongo: 5.75, Duration: 0.7461s
[Film ID: 4daf115a-f312-4e3b-b0ff-186e17c4765a] Avg Mongo: 5.2272727272727275, Duration: 0.8354s
[Film ID: 6d81448f-eed2-456a-8a6f-6dd3eae4a4dd] Avg Mongo: 5.068965517241379, Duration: 0.8977s
[Film ID: 9141e464-d9f9-4916-b621-e047537eeb72] Avg Mongo: 5.636363636363637, Duration: 0.9613s
[Film ID: 599ddb5c-4357-470f-bb67-f819b7708dbc] Avg Mongo: 5.0, Duration: 1.0239s
[Film ID: a721e2e3-af3e-4945-967e-474cc87e13fd] Avg Mongo: 6.15625, Duration: 1.0850s
[Film ID: fa0295b3-392d-4e3a-b47a-22905f15e443] Avg Mongo: 5.8, Duration: 1.1479s
[Film ID: afdb32fa-bc5b-4939-a2fc-aa03e0ce265f] Avg Mongo: 6.333333333333333, Duration: 1.2096s
[Film ID: 7f7e17ed-1d42-4743-90b6-38b0be8c9224] Avg Mongo: 5.956521739130435, Duration: 1.2719s
[Film ID: 7769773c-5f7e-40d2-8c1e-98acdc401baf] Avg Mongo: 5.466666666666667, Duration: 1.3333s
[Film ID: 33ce0572-d37b-4dc3-b354-afa5ffd9443a] Avg Mongo: 5.535714285714286, Duration: 1.3945s
[Film ID: 6b340cc1-8a00-4959-b18b-b9d9b5935b7d] Avg Mongo: 5.0, Duration: 1.4584s
[Film ID: 3a272076-4329-46b7-ac1a-6f36010d1a9f] Avg Mongo: 6.0, Duration: 1.5195s
[Film ID: e2838b29-d4d3-4868-b6ce-e2e328439102] Avg Mongo: 5.0606060606060606, Duration: 1.5815s
[Film ID: 04a0978f-62e0-489b-92b7-c8f584d88ba8] Avg Mongo: 4.628571428571429, Duration: 1.6420s
[Film ID: eb05c78c-1cda-4f24-9536-465cb8e0752b] Avg Mongo: 5.64, Duration: 1.7032s
[Film ID: d14c130b-6845-4a21-9707-b44322ebe74c] Avg Mongo: 5.7, Duration: 1.7648s
[Film ID: 1f0ef22e-0d75-45f9-a488-4c3d2b0ac0ce] Avg Mongo: 4.7, Duration: 1.8281s
[Film ID: f31c7a0d-6e0b-4af2-8430-11b2cfc33ad2] Avg Mongo: 5.461538461538462, Duration: 1.8878s
[Film ID: 3dcd18b5-0d71-4f67-9e61-bd7b1bba3b5a] Avg Mongo: 5.285714285714286, Duration: 1.9486s
[Film ID: 0ab961a7-64c5-4ea9-941c-8b67090e9f5c] Avg Mongo: 5.375, Duration: 2.0101s
[Film ID: d91d8b2c-609f-4cfa-98f8-28dfd92a82a3] Avg Mongo: 5.75, Duration: 2.0701s
[Film ID: 6cce7cda-3de8-4eb8-ae77-026f4d6ba0d6] Avg Mongo: 5.25, Duration: 2.1305s
[Film ID: 9fac74bd-4749-47be-ab99-9a108cff449b] Avg Mongo: 6.178571428571429, Duration: 2.1898s
[Film ID: af61cb79-836e-49c1-b503-472b55165280] Avg Mongo: 5.954545454545454, Duration: 2.2503s
[Film ID: 5529aad4-b234-4ab2-a31b-154ee21e1722] Avg Mongo: 6.2727272727272725, Duration: 2.3103s
[Film ID: 8c2cbb17-c969-4148-898b-8f0f8dde8078] Avg Mongo: 5.357142857142857, Duration: 2.3702s
[Film ID: c71d2fa6-3c78-40ef-9bb0-4adcc99cc732] Avg Mongo: 5.5, Duration: 2.4312s
[Film ID: 07ebc10e-0335-48f5-b668-b816dcf0b738] Avg Mongo: 6.0, Duration: 2.4922s
[Film ID: f7630ac0-5405-4ce4-9a4f-ccc7294f4391] Avg Mongo: 5.555555555555555, Duration: 2.5526s
[Film ID: 56cff986-e372-4da3-ba63-0574326435c6] Avg Mongo: 6.217391304347826, Duration: 2.6137s
[Film ID: 00d78750-dafb-4a9a-8e61-1b607022522c] Avg Mongo: 5.235294117647059, Duration: 2.6746s
[Film ID: a5794c5d-8823-43e5-9b87-41745bf1dfad] Avg Mongo: 4.636363636363637, Duration: 2.7352s
[Film ID: 2b21dcb8-ea41-4a4a-ab0c-40c4c0c578a8] Avg Mongo: 5.481481481481482, Duration: 2.7951s
[Film ID: 52ad92c4-9ffe-46ac-afa9-5ad3d3a04992] Avg Mongo: 4.894736842105263, Duration: 2.8544s
[Film ID: ad9ea23e-55af-44de-8e0b-1db9aa72fbf6] Avg Mongo: 6.0, Duration: 2.9148s
[Film ID: 370d85df-142a-4d76-8f00-6baef3940956] Avg Mongo: 4.2727272727272725, Duration: 2.9764s
[Film ID: 2ce143b6-b2c6-479d-b01c-a0aeee52202e] Avg Mongo: 5.526315789473684, Duration: 3.0360s
[Film ID: 171abcbd-7ce6-4cf7-82bd-23b67e185f68] Avg Mongo: 5.291666666666667, Duration: 3.0966s
[Film ID: 62d9dd9d-a1b7-44f6-95cc-c6c8aa57e75d] Avg Mongo: 6.173913043478261, Duration: 3.1567s
[Film ID: 9bffd8cc-fb04-4466-b068-f3f40619e3d0] Avg Mongo: 5.913043478260869, Duration: 3.2164s
[Film ID: bf17d4e5-40de-475c-a6d4-e767cb958420] Avg Mongo: 5.7727272727272725, Duration: 3.2766s
[Film ID: e19249d0-9d02-4e0f-a719-d6b45b4da088] Avg Mongo: 5.038461538461538, Duration: 3.3363s
[Film ID: 2e2b7435-b87e-4939-bea0-2fa2b1046367] Avg Mongo: 6.782608695652174, Duration: 3.3961s
[Film ID: 67c1e4e0-292c-4683-a1b9-533f3e5c9b19] Avg Mongo: 5.0476190476190474, Duration: 3.4579s
[Film ID: d6bbb413-c658-4e01-be8c-2758ca03750c] Avg Mongo: 6.315789473684211, Duration: 3.5182s
[Film ID: e1f72ac9-6e62-4b02-a86b-8a4d3c38fd08] Avg Mongo: 5.5625, Duration: 3.5787s
[Film ID: fddd2642-8a50-42a8-a897-9f5f1c5c87d4] Avg Mongo: 5.65, Duration: 3.6419s
[Film ID: 966c883d-edf4-4bd7-ba38-cc40bd80fc79] Avg Mongo: 5.2, Duration: 3.7031s
[Film ID: 657f16d9-ab40-49f1-a3ee-7ba4cc9323b6] Avg Mongo: 6.0, Duration: 3.7644s
[Film ID: 437e8767-02d3-41cd-ab69-e7fb007c8ee4] Avg Mongo: 6.375, Duration: 3.8251s
[Film ID: 7ef6d8c0-e001-4e50-9a2a-65e20b8ad6bf] Avg Mongo: 5.7272727272727275, Duration: 3.8849s
[Film ID: 06f59adb-8af6-4853-8b32-66a1d567f2c6] Avg Mongo: 5.0344827586206895, Duration: 3.9444s
[Film ID: d21879fe-6bf3-47a6-9e2d-419c0a0bd007] Avg Mongo: 4.647058823529412, Duration: 4.0035s
[Film ID: 9c584f31-37de-4148-a3ae-545db4bec913] Avg Mongo: 5.961538461538462, Duration: 4.0626s
[Film ID: 9633672f-4553-488a-a117-d8a135c9dd0c] Avg Mongo: 5.0, Duration: 4.1235s
[Film ID: 5ba2aad0-f5ad-4181-a4d5-5f14456f6963] Avg Mongo: 4.863636363636363, Duration: 4.1849s
[Film ID: e45a02cf-6251-4afe-ae19-668df87af75a] Avg Mongo: 5.344827586206897, Duration: 4.2451s
[Film ID: 7124901a-9c85-498c-bcf5-0cbb5c1fe504] Avg Mongo: 5.392857142857143, Duration: 4.3057s
[Film ID: 93e3655b-1d62-45d1-8320-d9014484d2de] Avg Mongo: 6.035714285714286, Duration: 4.3683s
[Film ID: 58db846c-8965-43fc-9581-30ba3421079a] Avg Mongo: 6.2, Duration: 4.4309s
[Film ID: c4195dac-788d-44ce-aef8-200ed3752af8] Avg Mongo: 5.586206896551724, Duration: 4.4932s
[Film ID: a8f547d2-0a5f-48f2-ad2a-e776f6dcc1e0] Avg Mongo: 5.5, Duration: 4.5562s
[Film ID: d0125bd2-05d9-4401-a652-5132e5aec367] Avg Mongo: 4.9655172413793105, Duration: 4.6194s
[Film ID: 3ad0dcca-e657-42ee-b5ce-5a90da7dfa24] Avg Mongo: 4.486486486486487, Duration: 4.6824s
[Film ID: fc034dd9-6392-44fe-9559-d85b95156b7c] Avg Mongo: 5.2631578947368425, Duration: 4.7447s
[Film ID: 5f1dee81-1e80-4818-a154-8913330b2ad5] Avg Mongo: 5.642857142857143, Duration: 4.8064s
[Film ID: 60703f50-52dd-4bbc-a248-5c1ba586cbba] Avg Mongo: 5.2272727272727275, Duration: 4.8684s
[Film ID: e947f9ee-645f-4b0e-9e00-a2f0fa72890a] Avg Mongo: 6.769230769230769, Duration: 4.9308s
[Film ID: a2bbd167-0ddd-47ff-9e87-3726f24d3395] Avg Mongo: 4.5, Duration: 4.9934s
[Film ID: 7bcffe40-7f00-4387-90a5-eaeae9723d65] Avg Mongo: 5.269230769230769, Duration: 5.0539s
[Film ID: b16a4a78-0201-400f-8f73-6a7ae48ad91a] Avg Mongo: 5.0, Duration: 5.1154s
[Film ID: 7f8d5b1b-be76-48c1-b900-b870d91f8d96] Avg Mongo: 4.7368421052631575, Duration: 5.1761s
[Film ID: d4d05ccb-97f8-4589-8d99-6589a0734348] Avg Mongo: 5.809523809523809, Duration: 5.2376s
[Film ID: 1b5dd93d-2cbf-4b5c-b0d7-2ed555e840ea] Avg Mongo: 5.5, Duration: 5.2983s
[Film ID: 76f1687c-34a8-45b8-901f-bf300dfb2bf9] Avg Mongo: 5.76, Duration: 5.3605s
[Film ID: e96796b2-48ed-4a54-862d-af329383aefe] Avg Mongo: 4.96, Duration: 5.4225s
[Film ID: 4981ddb3-3df8-42c3-a1a6-cb079db9cbac] Avg Mongo: 5.260869565217392, Duration: 5.4840s
[Film ID: cf95277d-9724-4db4-b283-3a0b02edd608] Avg Mongo: 5.115384615384615, Duration: 5.5479s
[Film ID: f25ad2c4-32c8-4826-8613-bf1432efbc7b] Avg Mongo: 5.722222222222222, Duration: 5.6087s
[Film ID: 7647fa3f-d352-4709-b141-bd67db1e058a] Avg Mongo: 7.0, Duration: 5.6712s
[Film ID: 451b36d2-4383-4e95-8b2d-abc80194f142] Avg Mongo: 6.294117647058823, Duration: 5.7321s

Summary of Performance Comparison:
========================================
Total likes in PostgreSQL: 1279
Total duration in PostgreSQL: 134.0600s
Total likes in MongoDB: 201
Total duration in MongoDB: 508.4286s

Average Time for Each Query:
========================================
Average time for likes in PostgreSQL: 0.0132s
Average time for bookmarks in PostgreSQL: 0.0134s
Average time for likes in MongoDB: 0.0507s
Average time for bookmarks in MongoDB: 0.0504s
